,Labels,Scores
93,0,0.951287567615509
94,0,0.6018324494361877
95,1,0.8539595007896423
96,1,0.6803504228591919
97,1,0.9406090974807739
98,1,0.8885158896446228
99,1,0.8414973020553589
100,1,0.8394694924354553
101,1,0.6333672404289246
102,1,0.7950451970100403
103,1,0.743815541267395
104,1,0.3903167247772217
105,1,0.8857004642486572
106,1,0.908510684967041
107,1,0.8840981721878052
108,1,0.5263146162033081
109,1,0.6119303107261658
110,1,0.8625400066375732
111,1,0.6230467557907104
112,1,0.7486007809638977
113,1,0.8514339923858643
114,1,0.8727051019668579
115,1,0.6787384152412415
116,1,0.846725344657898
117,1,0.7173507809638977
118,1,0.6166408061981201
119,1,0.7310044765472412
120,1,0.8016318678855896
121,1,0.9231591820716858
122,1,0.968776524066925
123,1,0.8712259531021118
124,1,0.6877502799034119
125,1,0.6665657758712769
126,1,0.852432906627655
127,1,0.4149520993232727
128,1,0.5114961266517639
129,1,0.640733003616333
130,0,0.20247548818588257
131,0,0.3659334182739258
132,0,0.0610806979238987
133,0,0.4906860589981079
134,0,0.02617615833878517
135,0,0.43350258469581604
136,0,0.23097415268421173
137,0,0.004482991062104702
138,0,0.4788780212402344
139,0,0.12831979990005493
140,0,0.3335157036781311
141,0,0.2467048466205597
142,0,0.29598021507263184
143,0,0.1524638682603836
144,0,0.2907293140888214
145,0,0.13153110444545746
146,0,0.853410005569458
147,0,0.31965622305870056
148,0,0.21194757521152496
149,0,0.46322518587112427
150,1,0.5871251225471497
151,1,0.25308549404144287
152,1,0.5024541020393372
153,1,0.2881101965904236
154,1,0.4848616123199463
155,1,0.254818320274353
156,1,0.4986623525619507
157,1,0.410376638174057
158,1,0.6856417059898376
159,1,0.598314642906189
160,1,0.6923062801361084
161,1,0.6489760875701904
162,1,0.503309428691864
163,1,0.1944393813610077
164,1,0.6755466461181641
165,1,0.41387122869491577
166,1,0.13317278027534485
167,1,0.1546895056962967
168,1,0.8058951497077942
169,1,0.6616252660751343
170,1,0.5435536503791809
171,1,0.6123090982437134
172,1,0.7049986720085144
173,1,0.2699153423309326
174,1,0.2358763962984085
175,1,0.6337100267410278
176,1,0.4111207127571106
177,1,0.5576730370521545
178,1,0.4505176544189453
179,1,0.42327794432640076
180,1,0.4074988067150116
181,1,0.3783697187900543
182,1,0.5441588163375854
183,1,0.6080918908119202
184,1,0.6708692908287048
185,1,0.2665410339832306
186,1,0.42120805382728577
187,1,0.38383209705352783
188,1,0.42186641693115234
189,1,0.36002299189567566
190,1,0.41086405515670776
191,1,0.4737626314163208
192,1,0.43028318881988525
193,1,0.4269109070301056
194,1,0.5639190077781677
195,1,0.4986441731452942
196,1,0.34722989797592163
197,1,0.5271149277687073
198,1,0.3069813549518585
199,1,0.4225187599658966
200,1,0.6492500305175781
201,1,0.0957365334033966
202,1,0.22570660710334778
203,1,0.21631628274917603
204,1,0.3448517918586731
205,1,0.3804228901863098
206,1,0.5248352289199829
207,1,0.46574491262435913
208,1,0.16226617991924286
209,1,0.21143774688243866
210,1,0.45562756061553955
211,1,0.6771438717842102
212,1,0.9980373978614807
213,1,0.43053480982780457
214,1,0.38037005066871643
215,1,0.7757095098495483
216,1,0.47103744745254517
217,1,0.4462703466415405
218,1,0.12753622233867645
219,1,0.5045305490493774
220,1,0.4008573591709137
221,1,0.5932080149650574
222,1,0.5845279693603516
223,1,0.5308077931404114
224,1,0.573063313961029
225,1,0.2543424367904663
226,1,0.8168537020683289
227,1,0.25548678636550903
228,1,0.2958422303199768
229,1,0.6569580435752869
230,1,0.3503570258617401
231,1,0.6137776374816895
232,1,0.5748041868209839
233,1,0.19379906356334686
234,1,0.5833321809768677
235,1,0.5003529787063599
236,1,0.2868538796901703
237,1,0.13525813817977905
238,1,0.6050276756286621
239,1,0.7495983839035034
240,1,0.42442983388900757
241,1,0.5407201647758484
242,1,0.6334407925605774
243,1,0.5147308707237244
244,1,0.6064082384109497
245,1,0.7119291424751282
246,1,0.3063647449016571
247,1,0.4337049424648285
248,1,0.5501766800880432
249,1,0.20250487327575684
250,1,0.26389405131340027
251,1,0.672344446182251
252,1,0.3608929216861725
253,1,0.6042584776878357
254,1,0.3694603443145752
255,1,0.2891308069229126
256,1,0.26126256585121155
257,1,0.38947394490242004
258,1,0.43832170963287354
259,1,0.30663177371025085
260,1,0.4900713860988617
261,1,0.527988076210022
262,1,0.534584641456604
263,1,0.1410328447818756
264,1,0.4175182580947876
265,1,0.5161815881729126
266,1,0.6952155828475952
267,1,0.28058549761772156
268,1,0.4144289195537567
269,1,0.19051659107208252
270,1,0.482649028301239
271,1,0.485695481300354
272,1,0.5404865145683289
273,1,0.6695454120635986
274,1,0.5879946351051331
275,1,0.7369006276130676
276,1,0.5657985806465149
277,1,0.6038717031478882
278,1,0.6683669090270996
279,1,0.43536099791526794
280,1,0.3875002861022949
281,1,0.13743241131305695
282,1,0.4828670620918274
283,1,0.23768801987171173
284,1,0.44116148352622986
285,1,0.27053266763687134
286,1,0.6690001487731934
287,1,0.4252571761608124
288,1,0.7120869755744934
289,1,0.773942232131958
290,1,0.38117387890815735
291,1,0.3554994463920593
292,1,0.39073458313941956
293,1,0.23926948010921478
294,1,0.6750290989875793
295,1,0.5959179997444153
296,1,0.2850564122200012
297,1,0.19688528776168823
298,1,0.26689785718917847
299,1,0.7809209227561951
300,1,0.41787955164909363
301,1,0.30340734124183655
302,1,0.36100226640701294
303,1,0.42098289728164673
304,1,0.46024659276008606
305,1,0.6435656547546387
306,1,0.32907751202583313
307,1,0.49067240953445435
308,1,0.3802381157875061
309,1,0.6891301274299622
310,1,0.2795482277870178
311,1,0.2419082522392273
312,1,0.28611108660697937
313,1,0.6814450621604919
314,1,0.47009313106536865
315,1,0.4720606803894043
316,1,0.29321643710136414
317,1,0.681383490562439
318,1,0.18518733978271484
319,1,0.30678489804267883
320,1,0.3546602725982666
321,1,0.34965822100639343
322,1,0.07754480093717575
323,1,0.25162822008132935
324,1,0.3016294538974762
325,1,0.3275980055332184
326,1,0.17876066267490387
327,1,0.6515001654624939
328,1,0.31363940238952637
329,1,0.4735066592693329
330,1,0.2863433361053467
331,1,0.28884443640708923
332,1,0.3911423683166504
333,1,0.42741990089416504
334,1,0.6380351781845093
335,1,0.48359158635139465
336,1,0.5480648279190063
337,1,0.26194700598716736
338,1,0.45086929202079773
339,1,0.39997154474258423
340,1,0.7733669877052307
341,1,0.219918891787529
342,1,0.304050087928772
343,1,0.2843412160873413
344,1,0.3576391637325287
345,1,0.47655466198921204
346,1,0.3894714117050171
347,1,0.11007893085479736
348,1,0.6950082778930664
349,1,0.3358648717403412
350,1,0.3376931846141815
351,1,0.4613538682460785
352,1,0.4461888372898102
353,1,0.5827786922454834
354,1,0.6429632306098938
355,1,0.7315502762794495
356,1,0.6857503652572632
357,1,0.6727092862129211
358,1,0.531876802444458
359,1,0.2573280334472656
360,1,0.321781724691391
361,1,0.8656706809997559
362,1,0.24278730154037476
363,1,0.31806644797325134
364,1,0.26459750533103943
365,1,0.29156461358070374
366,1,0.5425328612327576
367,1,0.876654863357544
368,1,0.4346928000450134
369,1,0.377530574798584
370,1,0.5551873445510864
371,1,0.21533651649951935
372,1,0.5085448622703552
373,1,0.2591778337955475
374,1,0.42118117213249207
375,1,0.6491701602935791
376,1,0.5757971405982971
377,1,0.5186753869056702
378,1,0.5508691668510437
379,1,0.37803101539611816
380,1,0.7590929865837097
381,1,0.4213162064552307
382,1,0.2623824179172516
383,1,0.35533618927001953
384,1,0.4598526358604431
385,1,0.4363512396812439
386,1,0.31226298213005066
387,1,0.8788702487945557
388,1,0.34560608863830566
389,1,0.07574645429849625
390,1,0.12188665568828583
391,1,0.46622249484062195
392,1,0.39125722646713257
393,1,0.44408661127090454
394,1,0.2607922852039337
395,1,0.4694303572177887
396,1,0.776299238204956
397,1,0.479253888130188
398,1,0.7226874232292175
399,1,0.517709493637085
400,1,0.7745336294174194
401,1,0.5087980628013611
402,1,0.6356735825538635
403,1,0.5352967977523804
404,1,0.4562375843524933
405,1,0.5695030689239502
406,1,0.24042485654354095
407,1,0.3529261350631714
408,1,0.4833816885948181
409,1,0.3316478431224823
410,1,0.40172865986824036
411,1,0.8781434893608093
412,1,0.47732827067375183
413,1,0.678597629070282
414,1,0.6581933498382568
415,1,0.7079340219497681
416,1,0.8815645575523376
417,0,0.09571060538291931
418,0,0.022763250395655632
419,0,0.9577814340591431
420,0,0.9693847894668579
421,0,0.06343628466129303
422,0,0.1403353363275528
423,0,0.0250542089343071
424,0,0.9874330163002014
425,0,0.9874086380004883
426,0,0.3399170935153961
427,0,0.7340298295021057
428,0,0.012128171510994434
429,0,0.7938566207885742
430,0,0.31947365403175354
431,0,0.5398803353309631
432,0,0.4649859666824341
433,0,0.8896346688270569
434,0,0.23256561160087585
435,0,0.355084091424942
436,0,0.8421806693077087
437,0,0.9890298247337341
438,0,0.6513029336929321
439,0,0.29557913541793823
440,0,0.08146339654922485
441,0,0.042062077671289444
442,0,0.1504700928926468
443,0,0.15216359496116638
444,0,0.1403367668390274
445,0,0.9532352089881897
446,0,0.15058448910713196
447,1,0.15685757994651794
448,1,0.14327052235603333
449,1,0.13572369515895844
450,1,0.08977959305047989
451,1,0.1160871759057045
452,1,0.026297731325030327
453,1,0.15135754644870758
454,1,0.2126360982656479
455,1,0.05841624364256859
456,1,0.13915833830833435
457,1,0.13294315338134766
458,1,0.18095217645168304
459,1,0.21024422347545624
460,1,0.0483754500746727
461,1,0.03196834400296211
462,1,0.14246556162834167
463,1,0.12205687910318375
464,1,0.127334326505661
465,1,0.11526136845350266
466,1,0.22035175561904907
467,1,0.12832540273666382
468,1,0.2734345495700836
469,1,0.14970603585243225
470,1,0.05128830671310425
471,1,0.17982244491577148
472,1,0.2922869622707367
473,1,0.10224490612745285
474,1,0.12153398245573044
475,1,0.15206581354141235
476,1,0.0682554617524147
477,1,0.154923215508461
478,1,0.4283040165901184
479,1,0.17537687718868256
480,1,0.11023303866386414
481,1,0.18997129797935486
482,1,0.1832137256860733
483,1,0.13548816740512848
484,1,0.09137232601642609
485,0,0.7183678150177002
486,0,0.5631313920021057
487,0,0.20872142910957336
488,0,0.403793066740036
489,0,0.8156357407569885
490,0,0.9521603584289551
491,0,0.008090120740234852
492,0,0.3485156297683716
493,0,0.6247338056564331
494,0,0.9821369051933289
495,1,0.08964446187019348
496,1,0.1366431564092636
497,1,0.06227128580212593
498,1,0.3163292407989502
499,1,0.3255782127380371
500,1,0.18679001927375793
501,1,0.21293841302394867
502,1,0.19194075465202332
503,1,0.14251451194286346
504,1,0.10653562843799591
505,1,0.188225656747818
506,1,0.3649413585662842
507,1,0.15057548880577087
508,1,0.22382532060146332
509,1,0.17431657016277313
510,1,0.14033253490924835
511,1,0.2979799807071686
512,1,0.1739008128643036
513,1,0.14555437862873077
514,1,0.22299888730049133
515,1,0.12427331507205963
516,1,0.24688562750816345
517,1,0.19229644536972046
518,1,0.4216884672641754
519,1,0.21621142327785492
520,1,0.21413466334342957
521,1,0.3462800085544586
522,1,0.29810574650764465
523,1,0.14054681360721588
524,1,0.20382791757583618
525,1,0.19692470133304596
526,1,0.14669866859912872
527,0,0.8121286034584045
528,0,0.003304744604974985
529,0,0.026524141430854797
530,0,0.790912389755249
531,0,0.7121445536613464
532,0,0.990962564945221
533,0,0.07957924157381058
534,0,0.21035408973693848
535,0,0.30722734332084656
536,0,0.37166327238082886
537,0,0.7519023418426514
538,0,0.947047233581543
539,0,0.852022647857666
540,0,0.9856070280075073
541,0,0.5175034403800964
542,0,0.3830004632472992
543,0,0.4320642948150635
544,0,0.34094467759132385
545,0,0.24037933349609375
546,0,0.9924956560134888
547,0,0.11873093247413635
548,0,0.5435312986373901
549,0,0.016521668061614037
550,0,0.45522797107696533
551,0,0.02256958931684494
552,0,0.394461065530777
553,0,0.3594077527523041
554,0,0.9343661069869995
555,0,0.788303792476654
556,0,0.5858482718467712
557,1,0.9746929407119751
558,1,0.18112920224666595
559,1,0.0434502437710762
560,1,0.15615861117839813
561,1,0.12973929941654205
562,1,0.05704319477081299
563,1,0.046070486307144165
564,1,0.2252059429883957
565,1,0.0364302322268486
566,1,0.138859361410141
567,1,0.13060395419597626
568,1,0.051950789988040924
569,1,0.13695138692855835
570,1,0.05898691713809967
571,1,0.17576143145561218
572,1,0.9679084420204163
573,1,0.12934784591197968
574,1,0.2377391755580902
575,1,0.09947607666254044
576,1,0.2330818474292755
577,1,0.08774244040250778
578,1,0.046689361333847046
579,1,0.08542101085186005
580,1,0.049123648554086685
581,1,0.047830600291490555
582,1,0.1466059535741806
583,1,0.12912584841251373
584,1,0.09229492396116257
585,1,0.6140504479408264
586,1,0.2939058542251587
587,1,0.03482454642653465
588,1,0.11682858318090439
589,1,0.04558107629418373
590,1,0.054677560925483704
591,1,0.04541311040520668
592,1,0.05840175971388817
593,1,0.12055640667676926
594,1,0.07735510170459747
595,1,0.9908983111381531
596,1,0.9917365908622742
597,1,0.09713786840438843
598,0,0.3232288658618927
599,0,0.6721471548080444
600,0,0.18916679918766022
601,0,0.6233498454093933
602,0,0.2174106240272522
603,0,0.8925034999847412
604,0,0.972515344619751
605,0,0.944526195526123
606,0,0.7975541949272156
607,0,0.2095680832862854
608,0,0.2816419005393982
609,0,0.5789721608161926
610,0,0.9127224087715149
611,0,0.7158579230308533
612,0,0.8888856768608093
613,0,0.46325257420539856
614,0,0.18814845383167267
615,0,0.2176441103219986
616,0,0.8315797448158264
617,0,0.12121091783046722
618,0,0.8839086890220642
619,0,0.9370192885398865
620,0,0.4484463036060333
621,0,0.46506789326667786
622,0,0.27304089069366455
623,0,0.13517655432224274
624,0,0.035012271255254745
625,0,0.8893700838088989
626,0,0.20052364468574524
627,1,0.12381260097026825
628,1,0.7706358432769775
629,1,0.18194469809532166
630,1,0.24100226163864136
631,1,0.2347465306520462
632,1,0.10599612444639206
633,1,0.09856761246919632
634,1,0.2288244664669037
635,1,0.07462956011295319
636,1,0.15042564272880554
637,1,0.3233601450920105
638,1,0.17782382667064667
639,1,0.3894793689250946
640,1,0.31957462430000305
641,1,0.23679332435131073
642,1,0.4348781406879425
643,1,0.5704196691513062
644,1,0.8098322153091431
645,1,0.22284898161888123
646,1,0.19296015799045563
647,1,0.1644759625196457
648,1,0.2011805772781372
649,1,0.2475145310163498
650,1,0.12700071930885315
651,1,0.2757713198661804
652,1,0.21377237141132355
653,0,0.5779511332511902
654,0,0.13799038529396057
655,0,0.9327617287635803
656,0,0.45137035846710205
657,0,0.9802860617637634
658,0,0.9268190860748291
659,0,0.7328974008560181
660,0,0.9977887868881226
661,0,0.786752462387085
662,0,0.9966349005699158
663,0,0.9713725447654724
664,0,0.04703027009963989
665,0,0.9837596416473389
666,0,0.8980126976966858
667,0,0.9138069748878479
668,0,0.8931425213813782
669,0,0.7709406018257141
670,0,0.9972497820854187
671,0,0.7329128384590149
672,0,0.2628172039985657
673,0,0.9349378347396851
674,0,0.830781877040863
675,0,0.9858864545822144
676,0,0.24643279612064362
677,0,0.7952598929405212
678,0,0.8246564269065857
679,0,0.8561675548553467
680,0,0.2772220969200134
681,0,0.17883925139904022
682,0,0.8007696270942688
683,1,0.03763674199581146
684,1,0.04434778168797493
685,1,0.7222226858139038
686,1,0.0352071151137352
687,1,0.02014962211251259
688,1,0.27355194091796875
689,1,0.08355099707841873
690,1,0.11043283343315125
691,1,0.21695300936698914
692,1,0.0658322349190712
693,1,0.02430936135351658
694,1,0.10963903367519379
695,1,0.09841468930244446
696,1,0.37334325909614563
697,1,0.009656891226768494
698,1,0.20078027248382568
699,1,0.01857588067650795
700,1,0.03177317976951599
701,0,0.0013943652156740427
702,0,0.0033442876301705837
703,0,0.18569818139076233
704,0,0.8170872926712036
705,0,0.5155923962593079
706,0,0.13013850152492523
707,0,0.11429180204868317
708,0,0.00712120346724987
709,0,0.029888831079006195
710,0,0.6211438775062561
711,0,0.5903246998786926
712,0,0.7839221358299255
713,0,0.3434578478336334
714,0,0.6179221868515015
715,0,0.1547972410917282
716,0,0.4850064814090729
717,0,0.9454174637794495
718,0,0.01910131238400936
719,0,0.8911158442497253
720,0,0.0002699000760912895
721,0,0.20966994762420654
722,0,0.7774821519851685
723,0,0.6841460466384888
724,0,0.08488790690898895
725,0,0.9296591281890869
726,0,0.8574764132499695
727,0,0.7117733955383301
728,0,0.916627049446106
729,0,0.08118049055337906
730,0,0.02392635866999626
731,1,0.030740026384592056
732,1,0.5545929670333862
733,1,0.4603756070137024
734,1,0.1382547914981842
735,1,0.14502421021461487
736,1,0.3880797028541565
737,1,0.1413484811782837
738,1,0.2455289661884308
739,1,0.39303937554359436
740,1,0.15900066494941711
741,1,0.29946887493133545
742,1,0.10959182679653168
743,1,0.49137312173843384
744,1,0.16033172607421875
745,1,0.1507752239704132
746,1,0.232273668050766
747,0,0.286090612411499
748,0,0.4150694012641907
749,0,0.05174076184630394
750,0,0.7774614095687866
751,0,0.5452356934547424
752,0,0.09894460439682007
753,0,0.5808283686637878
754,0,0.38390594720840454
755,1,0.2646595537662506
756,1,0.10965686291456223
757,1,0.0690363198518753
758,1,0.3956963121891022
759,1,0.6351820230484009
760,1,0.190188467502594
761,1,0.36081814765930176
762,1,0.28485700488090515
763,1,0.384930282831192
764,1,0.1939908117055893
765,1,0.13249079883098602
766,1,0.12637783586978912
767,1,0.14474770426750183
768,1,0.1352321356534958
769,1,0.3131861388683319
770,1,0.2840515971183777
771,1,0.3492235541343689
772,1,0.16826041042804718
773,1,0.26349279284477234
774,1,0.20883479714393616
775,1,0.29039907455444336
776,1,0.07886049896478653
777,1,0.1296192854642868
778,1,0.5520277619361877
779,1,0.3788527250289917
780,1,0.2116694152355194
781,1,0.03891745209693909
782,1,0.3069086968898773
783,0,0.1292523741722107
784,0,0.04054507240653038
785,0,0.15422089397907257
786,0,0.03586658835411072
787,0,0.018503675237298012
788,0,0.6295719742774963
789,0,0.006239363923668861
790,1,0.2101716548204422
791,1,0.10298486053943634
792,1,0.20633172988891602
793,1,0.3258459270000458
794,1,0.12742207944393158
795,1,0.14820699393749237
796,1,0.30781376361846924
797,1,0.3094457983970642
798,1,0.42479273676872253
799,1,0.1419069766998291
800,1,0.27556681632995605
801,1,0.6703302264213562
802,1,0.5034413933753967
803,1,0.15343722701072693
804,1,0.1855468899011612
805,1,0.3281329870223999
806,1,0.2066202014684677
807,1,0.1834082156419754
808,1,0.18146522343158722
809,1,0.25070008635520935
810,1,0.3855839967727661
811,1,0.2137860208749771
812,1,0.5454012155532837
813,1,0.3366236090660095
814,1,0.2166328877210617
815,1,0.22676466405391693
816,1,0.5162272453308105
817,1,0.46486541628837585
818,1,0.21295668184757233
819,1,0.21242503821849823
820,1,0.1655011624097824
821,1,0.8068292737007141
822,1,0.209255650639534
823,1,0.2755688428878784
824,1,0.24469983577728271
825,1,0.3502728044986725
826,1,0.19300700724124908
827,1,0.292682021856308
828,0,0.031772319227457047
829,0,0.07598427683115005
830,0,0.195561483502388
831,0,0.33457741141319275
832,0,0.4991627633571625
833,0,0.010978520847856998
834,0,0.6687051653862
835,0,0.13256998360157013
836,0,0.008134633302688599
837,0,0.19722776114940643
838,0,0.18052169680595398
839,0,0.5250241756439209
840,0,0.6131234169006348
841,0,0.45615437626838684
842,0,0.1427290290594101
843,0,0.5608175992965698
844,0,0.2335525006055832
845,0,0.7385467886924744
846,0,0.6758849024772644
847,0,0.025498831644654274
848,0,0.5123785138130188
849,1,0.5739412903785706
850,1,0.18392178416252136
851,1,0.2268747091293335
852,1,0.05606655031442642
853,1,0.08611676096916199
854,1,0.164536714553833
855,1,0.10947931557893753
856,1,0.08635064959526062
857,1,0.1571052223443985
858,1,0.09818471968173981
859,1,0.1544063687324524
860,1,0.48281681537628174
861,1,0.16468113660812378
862,1,0.34359049797058105
863,1,0.2601855993270874
864,1,0.0507107712328434
865,1,0.2074415534734726
866,1,0.13460423052310944
867,1,0.10306451469659805
868,1,0.12774474918842316
869,1,0.38572072982788086
870,1,0.13756301999092102
871,1,0.18333449959754944
872,1,0.1647474616765976
873,1,0.16249608993530273
874,1,0.19888199865818024
875,1,0.11736581474542618
876,1,0.09695852547883987
877,1,0.07970985025167465
878,1,0.12468098104000092
879,1,0.5547576546669006
880,1,0.11426407098770142
881,1,0.4477890133857727
882,1,0.5778316855430603
883,1,0.11946229636669159
884,1,0.061257343739271164
885,1,0.21281638741493225
886,0,0.8541560769081116
887,0,0.30540499091148376
888,0,0.20177045464515686
889,0,0.25291284918785095
890,0,0.47621244192123413
891,0,0.8232648968696594
892,0,0.18582823872566223
893,0,0.9566373825073242
894,0,0.7070227265357971
895,0,0.406544953584671
896,0,0.493605375289917
897,0,0.5673271417617798
898,0,0.08599112182855606
899,0,0.9804329872131348
900,0,0.6456456780433655
901,0,0.5268766283988953
902,0,0.15537749230861664
903,0,0.6067584753036499
904,0,0.8491542339324951
905,0,0.6436291337013245
906,0,0.18850819766521454
907,0,0.5325309038162231
908,0,0.9331401586532593
909,0,0.11838243901729584
910,0,0.464199423789978
911,0,0.47939619421958923
912,0,0.6789689660072327
913,0,0.8223775029182434
914,0,0.23396579921245575
915,0,0.9654828906059265
916,1,0.026086609810590744
917,1,0.2785598933696747
918,1,0.34889256954193115
919,1,0.02284691482782364
920,1,0.2381546050310135
921,1,0.332451194524765
922,1,0.22726792097091675
923,1,0.9989233613014221
924,1,0.2866722047328949
925,1,0.13186314702033997
926,1,0.029780298471450806
927,1,0.11962763965129852
928,1,0.19497720897197723
929,1,0.028407439589500427
930,1,0.17493274807929993
931,1,0.02795046754181385
932,1,0.061517905443906784
933,1,0.17845463752746582
934,1,0.024628855288028717
935,1,0.024595577269792557
936,1,0.9983000159263611
937,1,0.2831633985042572
938,1,0.029145197942852974
939,1,0.022103725001215935
940,1,0.24535256624221802
941,1,0.26327571272850037
942,1,0.12955091893672943
943,1,0.03755462169647217
944,1,0.23140645027160645
945,1,0.03532710298895836
946,1,0.2178114652633667
947,1,0.8753005862236023
948,1,0.01990395039319992
949,1,0.3978116512298584
950,1,0.30645546317100525
951,1,0.17987681925296783
952,1,0.014096888713538647
953,1,0.028453947976231575
954,1,0.9983347058296204
955,1,0.13574281334877014
956,1,0.02231009677052498
957,1,0.044311780482530594
958,1,0.09922207146883011
959,1,0.9033120274543762
960,1,0.020189719274640083
961,1,0.179902121424675
962,1,0.04867362603545189
963,1,0.016902904957532883
964,1,0.03048074059188366
965,1,0.033547233790159225
966,1,0.25820550322532654
967,1,0.9978916049003601
968,1,0.14187686145305634
969,1,0.029129380360245705
970,1,0.05146180838346481
971,1,0.18652617931365967
972,1,0.03113335184752941
973,1,0.11166632175445557
974,1,0.9987425208091736
975,1,0.05104053393006325
976,1,0.19669625163078308
977,1,0.014790382236242294
978,1,0.02320164069533348
979,1,0.01882188208401203
980,1,0.028802338987588882
981,1,0.2554210126399994
982,1,0.025706587359309196
983,1,0.1595924347639084
984,1,0.023711014539003372
985,1,0.17393013834953308
986,1,0.0636620819568634
987,1,0.028492271900177002
988,1,0.21992556750774384
989,1,0.032744649797677994
990,1,0.025682521983981133
991,0,0.9874047636985779
992,0,0.5540116429328918
993,1,0.259400874376297
994,1,0.1333981603384018
995,1,0.3045545816421509
996,1,0.10214225202798843
997,1,0.32273027300834656
998,1,0.9135815501213074
999,1,0.07641983032226562
1000,1,0.18425744771957397
1001,1,0.34202083945274353
1002,1,0.3376697897911072
1003,1,0.23129457235336304
1004,1,0.2782244086265564
1005,1,0.18724609911441803
1006,1,0.228555366396904
1007,1,0.06467289477586746
1008,1,0.2165938913822174
1009,1,0.14678041636943817
1010,1,0.20694752037525177
1011,1,0.23608210682868958
1012,1,0.14571116864681244
1013,1,0.16039662063121796
1014,1,0.1479901224374771
1015,1,0.21466583013534546
1016,1,0.12331374734640121
1017,1,0.24408376216888428
1018,1,0.2771969437599182
1019,1,0.20687933266162872
1020,1,0.28575414419174194
1021,1,0.2334190458059311
1022,1,0.1907876878976822
1023,1,0.21073056757450104
1024,1,0.12933845818042755
1025,0,0.9308658242225647
1026,0,0.22426165640354156
1027,0,0.9775277972221375
1028,0,0.6917117238044739
1029,0,0.4892067313194275
1030,0,0.8948630094528198
1031,0,0.6230432987213135
1032,0,0.9382756948471069
1033,0,0.737113893032074
1034,0,0.9017586708068848
1035,0,0.15897488594055176
1036,0,0.22182872891426086
1037,0,0.9453324675559998
1038,0,0.43444788455963135
1039,0,0.9338949918746948
1040,0,0.2552073299884796
1041,0,0.013795973733067513
1042,0,0.04143635183572769
1043,0,0.7149357199668884
1044,0,0.9791848659515381
1045,0,0.036905255168676376
1046,0,0.2439592182636261
1047,0,0.8319580554962158
1048,0,0.25495702028274536
1049,0,0.30746349692344666
1050,0,0.10669396072626114
1051,0,0.9903243780136108
1052,0,0.9770519137382507
1053,0,0.8845053315162659
1054,0,0.9946174025535583
1055,1,0.16084185242652893
1056,1,0.06554742902517319
1057,1,0.09225821495056152
1058,1,0.11629944294691086
1059,1,0.1591753363609314
1060,1,0.16415981948375702
1061,1,0.0864480584859848
1062,1,0.5431151986122131
1063,1,0.2431109994649887
1064,1,0.5073551535606384
1065,1,0.9738969802856445
1066,1,0.14993466436862946
1067,1,0.5501432418823242
1068,1,0.03766564652323723
1069,1,0.16012448072433472
1070,1,0.1980075240135193
1071,1,0.9823957085609436
1072,1,0.42709317803382874
1073,1,0.15969525277614594
